ReservoirName,DamType,FacilityAim,DamHeight,CrestLevel,CrestLength,ImpoundmentVolume,ImpoundmentLevel,StorageLevel,Construction,StartSuperVision,DamName,ReservoirName_1,DamType_1,FacilityAim_1,DamHeight_1,CrestLevel_1,CrestLength_1,ImpoundmentVolume_1,ImpoundmentLevel_1,StorageLevel_1,Construction_1,StartSuperVision_1,OBJECTID,DamName_1
Bärenburg,dt5,fa2,64.000000000000000,1083.700000000000045,110.000000000000000,1.400000000000000,1080.000000000000000,60.000000000000000,1960,1/1/1960,Bärenburg,Bärenburg,dt5,fa2,64.000000000000000,1083.700000000000045,110.000000000000000,1.400000000000000,1080.000000000000000,60.000000000000000,1960,1/1/1960,16,Bärenburg
Bettmersee,dt7,fa5,9.150000000000000,2010.799999999999955,135.000000000000000,0.560000000000000,2009.039999999999964,7.400000000000000,1949,1/1/1954,Bettmersee,Bettmersee,dt7,fa5,9.150000000000000,2010.799999999999955,135.000000000000000,0.560000000000000,2009.039999999999964,7.400000000000000,1949,1/1/1954,17,Bettmersee
Beznau,dt1,fa2,10.000000000000000,326.500000000000000,116.500000000000000,1.550000000000000,325.250000000000000,5.480000000000000,1986,1/1/2015,Beznau,Beznau,dt1,fa2,10.000000000000000,326.500000000000000,116.500000000000000,1.550000000000000,325.250000000000000,5.480000000000000,1986,1/1/2015,18,Beznau
Birsfelden,dt1,fa2,15.000000000000000,255.000000000000000,157.000000000000000,9.949999999999999,254.250000000000000,9.600000000000000,1954,1/1/2013,Birsfelden,Birsfelden,dt1,fa2,15.000000000000000,255.000000000000000,157.000000000000000,9.949999999999999,254.250000000000000,9.600000000000000,1954,1/1/2013,19,Birsfelden
Bortelsee,dt3,fa2,20.000000000000000,2465.500000000000000,310.000000000000000,1.660000000000000,2463.469999999999800,13.470000000000001,1989,8/21/1989,Bortelsee,Bortelsee,dt3,fa2,20.000000000000000,2465.500000000000000,310.000000000000000,1.660000000000000,2463.469999999999800,13.470000000000001,1989,8/21/1989,20,Bortelsee
Bremgarten-Zufikon,dt1,fa2,19.000000000000000,381.300000000000011,135.000000000000000,2.200000000000000,380.000000000000000,14.000000000000000,1975,1/1/1975,Bremgarten-Zufikon,Bremgarten-Zufikon,dt1,fa2,19.000000000000000,381.300000000000011,135.000000000000000,2.200000000000000,380.000000000000000,14.000000000000000,1975,1/1/1975,21,Bremgarten-Zufikon
Brigels,dt7,fa2,19.000000000000000,1258.200000000000045,120.000000000000000,0.300000000000000,1255.000000000000000,15.000000000000000,1960,1/1/1960,Brigels,Brigels,dt7,fa2,19.000000000000000,1258.200000000000045,120.000000000000000,0.300000000000000,1255.000000000000000,15.000000000000000,1960,1/1/1960,22,Brigels
Buchholz,dt5,fa2,16.000000000000000,613.850000000000023,43.000000000000000,0.040000000000000,612.100000000000023,16.000000000000000,1892,1/1/1954,Buchholz,Buchholz,dt5,fa2,16.000000000000000,613.850000000000023,43.000000000000000,0.040000000000000,612.100000000000023,16.000000000000000,1892,1/1/1954,23,Buchholz
Burvagn,dt5,fa2,20.149999999999999,1119.150000000000091,71.000000000000000,0.240000000000000,1117.000000000000000,12.000000000000000,1949,1/1/1954,Burvagn,Burvagn,dt5,fa2,20.149999999999999,1119.150000000000091,71.000000000000000,0.240000000000000,1117.000000000000000,12.000000000000000,1949,1/1/1954,24,Burvagn
Carassina,dt8,fa2,38.600000000000001,1708.599999999999909,115.000000000000000,0.280000000000000,1707.299999999999955,33.299999999999997,1963,1/1/1963,Carassina,Carassina,dt8,fa2,38.600000000000001,1708.599999999999909,115.000000000000000,0.280000000000000,1707.299999999999955,33.299999999999997,1963,1/1/1963,25,Carassina
Carmena,dt8,fa2,39.000000000000000,639.000000000000000,99.000000000000000,0.300000000000000,636.500000000000000,36.500000000000000,1968,1/1/1969,Carmena,Carmena,dt8,fa2,39.000000000000000,639.000000000000000,99.000000000000000,0.300000000000000,636.500000000000000,36.500000000000000,1968,1/1/1969,26,Carmena
Cavagnoli,dt8,fa2,111.000000000000000,2311.000000000000000,317.000000000000000,29.109999999999999,2310.000000000000000,110.000000000000000,1968,1/1/1968,Cavagnoli,Cavagnoli,dt8,fa2,111.000000000000000,2311.000000000000000,317.000000000000000,29.109999999999999,2310.000000000000000,110.000000000000000,1968,1/1/1968,27,Cavagnoli
Chancy-Pougny ,dt1,fa2,18.000000000000000,348.500000000000000,78.000000000000000,4.000000000000000,347.000000000000000,9.859999999999999,1924,1/1/1954,Chancy-Pougny,Chancy-Pougny ,dt1,fa2,18.000000000000000,348.500000000000000,78.000000000000000,4.000000000000000,347.000000000000000,9.859999999999999,1924,1/1/1954,28,Chancy-Pougny
Chapfensee,dt5,fa2,20.000000000000000,1031.500000000000000,124.000000000000000,0.470000000000000,1030.000000000000000,17.000000000000000,1948,1/1/1954,Chapfensee Nord,Chapfensee,dt5,fa2,20.000000000000000,1031.500000000000000,124.000000000000000,0.470000000000000,1030.000000000000000,17.000000000000000,1948,1/1/1954,29,Chapfensee Nord
Chapfensee,dt5,fa2,12.000000000000000,1031.500000000000000,141.000000000000000,0.470000000000000,1030.000000000000000,17.000000000000000,1948,1/1/1954,Chapfensee Ost,Chapfensee,dt5,fa2,20.000000000000000,1031.500000000000000,124.000000000000000,0.470000000000000,1030.000000000000000,17.000000000000000,1948,1/1/1954,29,Chapfensee Nord
Châtelard CFF,dt7,fa2,33.000000000000000,1117.500000000000000,125.000000000000000,0.250000000000000,1116.500000000000000,26.000000000000000,1975,1/1/1975,Châtelard CFF,Châtelard CFF,dt7,fa2,33.000000000000000,1117.500000000000000,125.000000000000000,0.250000000000000,1116.500000000000000,26.000000000000000,1975,1/1/1975,31,Châtelard CFF
Châtelard ESA,dt5,fa2,11.000000000000000,1123.000000000000000,230.000000000000000,0.103000000000000,1122.000000000000000,10.420000000000000,1972,1/1/1972,Châtelard ESA,Châtelard ESA,dt5,fa2,11.000000000000000,1123.000000000000000,230.000000000000000,0.103000000000000,1122.000000000000000,10.420000000000000,1972,1/1/1972,32,Châtelard ESA
Châtelot,dt8,fa2,74.000000000000000,719.000000000000000,150.000000000000000,18.800000000000001,716.000000000000000,74.000000000000000,1953,1/1/1954,Châtelot,Châtelot,dt8,fa2,74.000000000000000,719.000000000000000,150.000000000000000,18.800000000000001,716.000000000000000,74.000000000000000,1953,1/1/1954,33,Châtelot
Cleuson,dt5,fa2,87.000000000000000,2187.000000000000000,420.000000000000000,20.000000000000000,2186.500000000000000,86.500000000000000,1950,1/1/1954,Cleuson,Cleuson,dt5,fa2,87.000000000000000,2187.000000000000000,420.000000000000000,20.000000000000000,2186.500000000000000,86.500000000000000,1950,1/1/1954,34,Cleuson
Contra,dt8,fa2,220.000000000000000,473.449999999999989,380.000000000000000,105.000000000000000,470.000000000000000,210.000000000000000,1965,7/10/1972,Contra,Contra,dt8,fa2,220.000000000000000,473.449999999999989,380.000000000000000,105.000000000000000,470.000000000000000,210.000000000000000,1965,7/10/1972,35,Contra
Corina,dt7,fa2,11.000000000000000,1191.700000000000045,450.000000000000000,0.120000000000000,1190.000000000000000,6.900000000000000,1959,1/1/1959,Corina,Corina,dt7,fa2,11.000000000000000,1191.700000000000045,450.000000000000000,0.120000000000000,1190.000000000000000,6.900000000000000,1959,1/1/1959,36,Corina
Sufers,dt7,fa2,10.000000000000000,1404.000000000000000,244.000000000000000,21.399999999999999,1401.000000000000000,58.000000000000000,1962,1/1/1962,Crestawalddamm (Sufers),Sufers,dt7,fa2,10.000000000000000,1404.000000000000000,244.000000000000000,21.399999999999999,1401.000000000000000,58.000000000000000,1962,1/1/1962,37,Crestawalddamm (Sufers)
Croix,dt7,fa2,15.000000000000000,919.500000000000000,100.000000000000000,0.100000000000000,918.000000000000000,13.000000000000000,1955,1/1/1955,Croix,Croix,dt7,fa2,15.000000000000000,919.500000000000000,100.000000000000000,0.100000000000000,918.000000000000000,13.000000000000000,1955,1/1/1955,38,Croix
Curnera,dt8,fa2,153.000000000000000,1957.700000000000045,350.000000000000000,41.100000000000001,1956.000000000000000,141.000000000000000,1966,1/1/1966,Curnera,Curnera,dt8,fa2,153.000000000000000,1957.700000000000045,350.000000000000000,41.100000000000001,1956.000000000000000,141.000000000000000,1966,1/1/1966,39,Curnera
Darbola,dt5,fa2,23.199999999999999,1153.700000000000045,146.900000000000006,0.110000000000000,1152.000000000000000,17.399999999999999,1958,1/1/1958,Darbola,Darbola,dt5,fa2,23.199999999999999,1153.700000000000045,146.900000000000006,0.110000000000000,1152.000000000000000,17.399999999999999,1958,1/1/1958,40,Darbola
Drachtenloch,dt7,fa1,14.699999999999999,475.699999999999989,77.000000000000000,0.120000000000000,473.199999999999989,10.500000000000000,2005,1/1/2005,Drachtenloch,Drachtenloch,dt7,fa1,14.699999999999999,475.699999999999989,77.000000000000000,0.120000000000000,473.199999999999989,10.500000000000000,2005,1/1/2005,41,Drachtenloch
Eggen,dt7,fa2,10.000000000000000,1597.500000000000000,250.000000000000000,0.050000000000000,1596.500000000000000,9.000000000000000,1958,1/1/1958,Eggen,Eggen,dt7,fa2,10.000000000000000,1597.500000000000000,250.000000000000000,0.050000000000000,1596.500000000000000,9.000000000000000,1958,1/1/1958,42,Eggen
Eglisau,dt1,fa2,20.000000000000000,343.990000000000009,114.000000000000000,7.000000000000000,343.480000000000018,12.740000000000000,1920,1/1/2013,Eglisau,Eglisau,dt1,fa2,20.000000000000000,343.990000000000009,114.000000000000000,7.000000000000000,343.480000000000018,12.740000000000000,1920,1/1/2013,43,Eglisau
Egschi,dt5,fa2,45.000000000000000,1152.200000000000045,80.000000000000000,0.550000000000000,1151.000000000000000,22.000000000000000,1949,1/1/1954,Egschi,Egschi,dt5,fa2,45.000000000000000,1152.200000000000045,80.000000000000000,0.550000000000000,1151.000000000000000,22.000000000000000,1949,1/1/1954,44,Egschi
Emosson,dt8,fa2,180.000000000000000,1931.500000000000000,554.000000000000000,227.000000000000000,1930.000000000000000,178.500000000000000,1974,1/1/1974,Emosson,Emosson,dt8,fa2,180.000000000000000,1931.500000000000000,554.000000000000000,227.000000000000000,1930.000000000000000,178.500000000000000,1974,1/1/1974,45,Emosson
Engeweiher,dt7,fa2,7.000000000000000,545.750000000000000,580.000000000000000,0.082000000000000,544.950000000000045,2.510000000000000,1909,1/1/1954,Engeweiher,Engeweiher,dt7,fa2,7.000000000000000,545.750000000000000,580.000000000000000,0.082000000000000,544.950000000000045,2.510000000000000,1909,1/1/1954,46,Engeweiher
Fah,dt5,fa2,13.000000000000000,1761.000000000000000,50.000000000000000,0.041000000000000,1759.000000000000000,10.500000000000000,1981,1/1/1981,Fah,Fah,dt5,fa2,13.000000000000000,1761.000000000000000,50.000000000000000,0.041000000000000,1759.000000000000000,10.500000000000000,1981,1/1/1981,47,Fah
Ferden,dt8,fa2,67.000000000000000,1314.000000000000000,126.099999999999994,1.890000000000000,1311.000000000000000,67.000000000000000,1975,1/1/1975,Ferden,Ferden,dt8,fa2,67.000000000000000,1314.000000000000000,126.099999999999994,1.890000000000000,1311.000000000000000,67.000000000000000,1975,1/1/1975,48,Ferden
Ferpècle,dt8,fa2,28.399999999999999,1895.799999999999955,91.000000000000000,0.110000000000000,1894.500000000000000,27.100000000000001,1963,1/1/1964,Ferpècle,Ferpècle,dt8,fa2,28.399999999999999,1895.799999999999955,91.000000000000000,0.110000000000000,1894.500000000000000,27.100000000000001,1963,1/1/1964,49,Ferpècle
Fionnay FMM,dt7,fa2,13.000000000000000,1493.500000000000000,250.000000000000000,0.158000000000000,1492.500000000000000,13.000000000000000,1956,1/1/1956,Fionnay FMM,Fionnay FMM,dt7,fa2,13.000000000000000,1493.500000000000000,250.000000000000000,0.158000000000000,1492.500000000000000,13.000000000000000,1956,1/1/1956,50,Fionnay FMM
Fionnay GD,dt7,fa2,22.879999999999999,1486.880000000000109,40.000000000000000,0.210000000000000,1486.000000000000000,22.000000000000000,1957,1/1/1957,Fionnay GD,Fionnay GD,dt7,fa2,22.879999999999999,1486.880000000000109,40.000000000000000,0.210000000000000,1486.000000000000000,22.000000000000000,1957,1/1/1957,51,Fionnay GD
Flumenthal,dt1,fa2,18.000000000000000,427.350000000000023,47.000000000000000,4.000000000000000,426.000000000000000,9.000000000000000,1970,1/1/1954,Flumenthal,Flumenthal,dt1,fa2,18.000000000000000,427.350000000000023,47.000000000000000,4.000000000000000,426.000000000000000,9.000000000000000,1970,1/1/1954,52,Flumenthal
Formigario,dt8,fa1,34.200000000000003,1064.690000000000055,28.180000000000000,0.035000000000000,1064.690000000000055,34.200000000000003,1870,8/16/2006,Formigario B18,Formigario,dt8,fa1,34.200000000000003,1064.690000000000055,28.180000000000000,0.035000000000000,1064.690000000000055,34.200000000000003,1870,8/16/2006,53,Formigario B18
Fully,dt6,fa2,11.050000000000001,2135.710000000000036,109.599999999999994,2.080000000000000,2128.579999999999927,12.000000000000000,1914,1/1/1954,Fully,Fully,dt6,fa2,11.050000000000001,2135.710000000000036,109.599999999999994,2.080000000000000,2128.579999999999927,12.000000000000000,1914,1/1/1954,54,Fully
Garichte,dt5,fa2,42.000000000000000,1624.750000000000000,230.000000000000000,3.290000000000000,1623.349999999999909,30.850000000000001,1931,1/1/1954,Garichte Hauptmauer,Garichte,dt5,fa2,42.000000000000000,1624.750000000000000,230.000000000000000,3.290000000000000,1623.349999999999909,30.850000000000001,1931,1/1/1954,55,Garichte Hauptmauer
Garichte,dt5,fa2,18.000000000000000,1624.750000000000000,254.000000000000000,3.290000000000000,1623.349999999999909,30.850000000000001,1931,1/1/1954,Garichte Nebenmauer,Garichte,dt5,fa2,42.000000000000000,1624.750000000000000,230.000000000000000,3.290000000000000,1623.349999999999909,30.850000000000001,1931,1/1/1954,55,Garichte Hauptmauer
Gebidem,dt8,fa2,122.000000000000000,1439.000000000000000,327.000000000000000,9.199999999999999,1436.500000000000000,122.000000000000000,1967,1/1/1967,Gebidem,Gebidem,dt8,fa2,122.000000000000000,1439.000000000000000,327.000000000000000,9.199999999999999,1436.500000000000000,122.000000000000000,1967,1/1/1967,57,Gebidem
Gelmer,dt5,fa2,35.000000000000000,1850.740000000000009,370.000000000000000,13.000000000000000,1849.740000000000009,30.739999999999998,1929,1/1/1954,Gelmer,Gelmer,dt5,fa2,35.000000000000000,1850.740000000000009,370.000000000000000,13.000000000000000,1849.740000000000009,30.739999999999998,1929,1/1/1954,58,Gelmer
Giétroz-du-Fond,dt5,fa2,13.900000000000000,1816.500000000000000,22.399999999999999,0.020000000000000,1815.799999999999955,11.800000000000001,1965,1/1/1965,Giétroz-du-Fond,Giétroz-du-Fond,dt5,fa2,13.900000000000000,1816.500000000000000,22.399999999999999,0.020000000000000,1815.799999999999955,11.800000000000001,1965,1/1/1965,59,Giétroz-du-Fond
Gigerwald,dt8,fa2,137.000000000000000,1337.000000000000000,430.000000000000000,35.000000000000000,1335.000000000000000,122.000000000000000,1976,1/1/1976,Gigerwald,Gigerwald,dt8,fa2,137.000000000000000,1337.000000000000000,430.000000000000000,35.000000000000000,1335.000000000000000,122.000000000000000,1976,1/1/1976,60,Gigerwald
Godey,dt7,fa2,35.000000000000000,1401.000000000000000,170.000000000000000,0.930000000000000,1398.000000000000000,32.000000000000000,1974,1/1/1974,Godey,Godey,dt7,fa2,35.000000000000000,1401.000000000000000,170.000000000000000,0.930000000000000,1398.000000000000000,32.000000000000000,1974,1/1/1974,61,Godey
Göscheneralp,dt3,fa2,155.000000000000000,1797.000000000000000,540.000000000000000,76.000000000000000,1792.000000000000000,95.000000000000000,1960,1/1/1960,Göscheneralp,Göscheneralp,dt3,fa2,155.000000000000000,1797.000000000000000,540.000000000000000,76.000000000000000,1792.000000000000000,95.000000000000000,1960,1/1/1960,62,Göscheneralp
Göschenerreuss,dt5,fa2,35.000000000000000,1085.000000000000000,53.000000000000000,0.100000000000000,1083.750000000000000,24.750000000000000,1948,1/1/1954,Göschenerreuss,Göschenerreuss,dt5,fa2,35.000000000000000,1085.000000000000000,53.000000000000000,0.100000000000000,1083.750000000000000,24.750000000000000,1948,1/1/1954,63,Göschenerreuss
Gösgen,dt1,fa2,18.000000000000000,390.240000000000009,98.000000000000000,1.400000000000000,388.139999999999986,8.550000000000001,1917,1/1/2015,Gösgen,Gösgen,dt1,fa2,18.000000000000000,390.240000000000009,98.000000000000000,1.400000000000000,388.139999999999986,8.550000000000001,1917,1/1/2015,64,Gösgen
Grande Dixence,dt5,fa2,285.000000000000000,2365.000000000000000,695.000000000000000,385.000000000000000,2364.000000000000000,284.000000000000000,1961,7/10/1972,Grande Dixence,Grande Dixence,dt5,fa2,285.000000000000000,2365.000000000000000,695.000000000000000,385.000000000000000,2364.000000000000000,284.000000000000000,1961,7/10/1972,65,Grande Dixence
Greuel,dt7,fa1,17.000000000000000,503.000000000000000,157.000000000000000,0.110000000000000,501.000000000000000,10.000000000000000,1984,1/1/1984,Greuel,Greuel,dt7,fa1,17.000000000000000,503.000000000000000,157.000000000000000,0.110000000000000,501.000000000000000,10.000000000000000,1984,1/1/1984,66,Greuel
Gries,dt5,fa2,60.000000000000000,2387.500000000000000,400.000000000000000,18.699999999999999,2386.500000000000000,59.000000000000000,1965,1/1/1965,Gries,Gries,dt5,fa2,60.000000000000000,2387.500000000000000,400.000000000000000,18.699999999999999,2386.500000000000000,59.000000000000000,1965,1/1/1965,67,Gries
Gruben,dt7,fa7,17.000000000000000,0.000000000000000,0.000000000000000,0.159000000000000,2347.000000000000000,0.000000000000000,1995,1/1/2022,Gruben,Gruben,dt7,fa7,17.000000000000000,0.000000000000000,0.000000000000000,0.159000000000000,2347.000000000000000,0.000000000000000,1995,1/1/2022,68,Gruben
Gübsensee,dt7,fa2,7.000000000000000,684.000000000000000,210.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,Gübsensee Nord,Gübsensee,dt7,fa2,7.000000000000000,684.000000000000000,210.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,69,Gübsensee Nord
Gübsensee,dt5,fa2,24.000000000000000,683.549999999999955,105.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,Gübsensee Ost,Gübsensee,dt7,fa2,7.000000000000000,684.000000000000000,210.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,69,Gübsensee Nord
Gübsensee,dt7,fa2,17.000000000000000,684.000000000000000,170.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,Gübsensee West,Gübsensee,dt7,fa2,7.000000000000000,684.000000000000000,210.000000000000000,0.960000000000000,682.299999999999955,10.300000000000001,1900,1/1/1954,69,Gübsensee Nord
Hagneck,dt1,fa2,15.000000000000000,438.750000000000000,100.000000000000000,0.550000000000000,437.750000000000000,7.650000000000000,2015,1/1/2023,Hagneck,Hagneck,dt1,fa2,15.000000000000000,438.750000000000000,100.000000000000000,0.550000000000000,437.750000000000000,7.650000000000000,2015,1/1/2023,72,Hagneck
Handeck,dt7,fa2,16.000000000000000,1302.940000000000055,145.000000000000000,0.082000000000000,1301.740000000000009,9.199999999999999,1942,1/1/1954,Handeck,Handeck,dt7,fa2,16.000000000000000,1302.940000000000055,145.000000000000000,0.082000000000000,1301.740000000000009,9.199999999999999,1942,1/1/1954,73,Handeck
Heidsee oberer,dt7,fa5,5.000000000000000,1485.690000000000055,360.000000000000000,0.490000000000000,1484.190000000000055,2.250000000000000,1919,1/1/1954,"Heidsee, Oberer",Heidsee oberer,dt7,fa5,5.000000000000000,1485.690000000000055,360.000000000000000,0.490000000000000,1484.190000000000055,2.250000000000000,1919,1/1/1954,74,"Heidsee, Oberer"
Heidsee unterer,dt7,fa5,10.000000000000000,1483.740000000000009,180.000000000000000,0.230000000000000,1482.440000000000055,8.000000000000000,1919,1/1/1954,"Heidsee, Unterer",Heidsee unterer,dt7,fa5,10.000000000000000,1483.740000000000009,180.000000000000000,0.230000000000000,1482.440000000000055,8.000000000000000,1919,1/1/1954,75,"Heidsee, Unterer"
Hintersand,dt7,fa2,10.000000000000000,1299.000000000000000,400.000000000000000,0.110000000000000,1298.000000000000000,6.750000000000000,1962,1/1/1962,Hintersand,Hintersand,dt7,fa2,10.000000000000000,1299.000000000000000,400.000000000000000,0.110000000000000,1298.000000000000000,6.750000000000000,1962,1/1/1962,76,Hintersand
Hongrin,dt8,fa2,123.000000000000000,1257.000000000000000,325.000000000000000,53.200000000000003,1255.000000000000000,115.000000000000000,1969,1/1/1969,Hongrin Nord,Brigels,dt7,fa2,19.000000000000000,1258.200000000000045,120.000000000000000,0.300000000000000,1255.000000000000000,15.000000000000000,1960,1/1/1960,22,Brigels
Hongrin,dt8,fa2,95.000000000000000,1257.000000000000000,272.000000000000000,53.200000000000003,1255.000000000000000,115.000000000000000,1969,1/1/1969,Hongrin Sud,Brigels,dt7,fa2,19.000000000000000,1258.200000000000045,120.000000000000000,0.300000000000000,1255.000000000000000,15.000000000000000,1960,1/1/1960,22,Brigels
Sihlsee,dt7,fa2,15.000000000000000,892.429999999999950,155.000000000000000,50.799999999999997,889.340000000000032,27.000000000000000,1937,1/1/1954,Hühnermatt (Sihlsee),Sihlsee,dt7,fa2,15.000000000000000,892.429999999999950,155.000000000000000,50.799999999999997,889.340000000000032,27.000000000000000,1937,1/1/1954,79,Hühnermatt (Sihlsee)
Illgraben,dt5,fa1,49.500000000000000,1041.500000000000000,64.500000000000000,0.300000000000000,1039.000000000000000,43.500000000000000,1969,1/1/1970,Illgraben,Illgraben,dt5,fa1,49.500000000000000,1041.500000000000000,64.500000000000000,0.300000000000000,1039.000000000000000,43.500000000000000,1969,1/1/1970,80,Illgraben
Illsee,dt5,fa2,25.000000000000000,2361.320000000000164,270.000000000000000,6.500000000000000,2360.000000000000000,25.000000000000000,1927,1/1/1954,Illsee,Illsee,dt5,fa2,25.000000000000000,2361.320000000000164,270.000000000000000,6.500000000000000,2360.000000000000000,25.000000000000000,1927,1/1/1954,81,Illsee
Sihlsee,dt5,fa2,33.500000000000000,891.740000000000009,127.200000000000003,50.799999999999997,889.340000000000032,27.000000000000000,1936,1/1/1954,In den Schlagen (Sihlsee),Sihlsee,dt7,fa2,15.000000000000000,892.429999999999950,155.000000000000000,50.799999999999997,889.340000000000032,27.000000000000000,1937,1/1/1954,79,Hühnermatt (Sihlsee)
